TARİX,"XÜSUSİ ÇƏKİ
(kq/m3)","TƏZYİQLƏR
FƏRQİ (kPa)",TƏZYİQ (kPa),"TEMPERATUR
(C)","SAATLIQ
SƏRF(min m3)",SƏRF (min m3)
23-11-2021 01:00,0.74091,11.6856,577.943,12.100,4.141,99.394
23-11-2021 02:00,0.74091,11.6854,564.807,12.037,4.093,98.242
23-11-2021 03:00,0.74091,11.4392,564.106,11.982,4.048,97.162
23-11-2021 04:00,0.74091,11.5941,553.024,11.799,4.035,96.835
23-11-2021 05:00,0.74091,11.5325,554.392,11.903,4.028,96.674
23-11-2021 06:00,0.74091,13.6348,492.638,12.157,4.108,98.585
23-11-2021 07:00,0.74091,15.0237,485.542,12.146,4.286,102.859
23-11-2021 08:00,0.74091,18.6453,472.439,12.124,4.693,112.639
23-11-2021 09:00,0.74091,18.2788,487.219,12.594,4.718,113.224
23-11-2021 10:00,0.74091,12.7139,650.382,13.265,4.564,109.533
23-11-2021 11:00,0.74091,11.2419,697.262,14.481,4.454,106.885
23-11-2021 12:00,0.74012,10.3190,673.593,17.246,4.172,100.121
23-11-2021 13:00,0.74000,9.9430,656.804,16.436,4.051,97.225
23-11-2021 14:00,0.74000,9.8237,647.024,15.561,4.004,96.091
23-11-2021 15:00,0.74000,9.5567,649.557,14.078,3.968,95.234
23-11-2021 16:00,0.74000,9.7073,650.852,13.395,4.008,96.189
23-11-2021 17:00,0.74000,11.1163,616.484,12.665,4.170,100.085
23-11-2021 18:00,0.74000,12.3854,641.325,12.374,4.496,107.893
23-11-2021 19:00,0.74000,15.2595,644.747,11.624,5.001,120.029
23-11-2021 20:00,0.74000,15.4166,638.681,12.364,4.996,119.906
23-11-2021 21:00,0.74000,14.7420,651.424,12.243,4.941,118.579
23-11-2021 22:00,0.74000,14.3143,661.288,12.232,4.907,117.771
23-11-2021 23:00,0.74000,13.2011,659.388,12.053,4.706,112.942
24-11-2021 00:00,0.74000,11.3184,662.344,11.950,4.374,104.968
24-11-2021 01:00,0.74000,10.7307,663.614,11.389,4.270,102.472
24-11-2021 02:00,0.74000,10.2917,637.690,11.528,4.097,98.324
24-11-2021 03:00,0.74000,9.9155,661.030,12.005,4.092,98.218
24-11-2021 04:00,0.74000,9.9997,644.479,11.369,4.060,97.439
24-11-2021 05:00,0.74000,10.6861,604.774,11.652,4.061,97.460
24-11-2021 06:00,0.74000,12.0144,575.662,11.575,4.196,100.693
24-11-2021 07:00,0.74000,14.8620,540.541,11.608,4.486,107.672
24-11-2021 08:00,0.74000,15.8322,530.196,12.482,4.595,110.277
24-11-2021 09:00,0.74000,13.8165,593.948,12.683,4.554,109.302
24-11-2021 10:00,0.74000,11.5281,677.887,12.756,4.461,107.072
24-11-2021 11:00,0.74000,11.8066,651.247,13.425,4.417,105.996
24-11-2021 12:00,0.73994,12.6483,626.190,13.680,4.477,107.439
24-11-2021 13:00,0.73976,13.5475,596.587,13.099,4.523,108.548
24-11-2021 14:00,0.73976,14.4568,577.056,13.176,4.590,110.157
24-11-2021 15:00,0.73976,13.7884,601.556,13.006,4.579,109.899
24-11-2021 16:00,0.73976,14.0305,606.683,12.110,4.646,111.504
24-11-2021 17:00,0.73976,15.4298,578.106,12.201,4.753,114.075
24-11-2021 18:00,0.73976,15.4645,599.668,12.003,4.850,116.395
24-11-2021 19:00,0.73976,18.5809,581.719,11.743,5.225,125.408
24-11-2021 20:00,0.73976,18.0508,625.451,12.165,5.347,128.327
24-11-2021 21:00,0.73976,18.3977,610.610,11.368,5.338,128.116
24-11-2021 22:00,0.73976,18.4054,597.093,11.558,5.276,126.622
24-11-2021 23:00,0.73976,16.0847,642.922,11.408,5.130,123.126
25-11-2021 00:00,0.73976,13.6547,621.326,10.555,4.653,111.667
25-11-2021 01:00,0.73976,12.8951,638.916,10.909,4.590,110.156
25-11-2021 02:00,0.73976,12.9488,611.439,9.351,4.510,108.238
25-11-2021 03:00,0.73976,12.5399,618.618,10.604,4.455,106.932
25-11-2021 04:00,0.73976,12.2977,622.846,10.752,4.426,106.227
25-11-2021 05:00,0.73976,13.1362,581.016,11.257,4.409,105.824
25-11-2021 06:00,0.73976,13.0929,615.849,10.644,4.541,108.988
25-11-2021 07:00,0.73976,15.4963,572.094,10.679,4.737,113.679
25-11-2021 08:00,0.73976,20.0174,499.716,11.774,5.012,120.278
25-11-2021 09:00,0.73976,17.3883,559.108,12.002,4.953,118.868
25-11-2021 10:00,0.73976,16.2386,599.308,12.055,4.966,119.187
25-11-2021 11:00,0.73976,17.6283,591.903,12.191,5.136,123.270
25-11-2021 12:00,0.73797,17.8089,603.970,12.220,5.223,125.351
25-11-2021 13:00,0.73697,17.8301,609.441,12.264,5.253,126.081
25-11-2021 14:00,0.73697,17.2848,618.673,12.057,5.215,125.170
25-11-2021 15:00,0.73697,17.4786,599.614,12.007,5.160,123.841
25-11-2021 16:00,0.73697,17.4965,594.620,12.015,5.141,123.379
25-11-2021 17:00,0.73697,19.4894,546.592,12.028,5.189,124.527
25-11-2021 18:00,0.73697,21.2037,548.412,12.171,5.415,129.956
25-11-2021 19:00,0.73697,20.6721,601.051,12.195,5.609,134.624
25-11-2021 20:00,0.73697,21.0739,591.227,12.126,5.614,134.736
25-11-2021 21:00,0.73697,22.4016,551.587,12.097,5.582,133.962
25-11-2021 22:00,0.73697,21.9780,552.916,12.073,5.537,132.889
25-11-2021 23:00,0.73697,21.1640,545.816,11.901,5.401,129.632
26-11-2021 00:00,0.73697,16.8267,573.775,11.833,4.945,118.675
26-11-2021 01:00,0.73697,15.7747,592.521,11.882,4.878,117.062
26-11-2021 02:00,0.73697,14.7234,604.787,11.626,4.768,114.434
26-11-2021 03:00,0.73697,15.4106,562.892,11.366,4.698,112.751
26-11-2021 04:00,0.73697,16.6269,522.963,11.458,4.698,112.760
26-11-2021 05:00,0.73697,16.1520,536.160,11.443,4.692,112.604
26-11-2021 06:00,0.73697,16.5092,554.356,11.630,4.823,115.749
26-11-2021 07:00,0.73697,17.6278,563.212,11.899,5.018,120.437
26-11-2021 08:00,0.73697,19.7460,542.396,11.943,5.202,124.858
26-11-2021 09:00,0.73697,20.2516,534.942,12.209,5.229,125.485
26-11-2021 10:00,0.73697,19.5408,540.979,12.507,5.164,123.942
26-11-2021 11:00,0.73697,17.3734,615.466,13.046,5.194,124.653
26-11-2021 12:00,0.73954,16.9422,626.266,12.958,5.177,124.251
26-11-2021 13:00,0.74016,17.0965,607.535,13.152,5.117,122.810
26-11-2021 14:00,0.74016,15.3567,668.923,13.337,5.100,122.399
26-11-2021 15:00,0.74016,15.5255,654.904,13.098,5.074,121.788
26-11-2021 16:00,0.74016,16.6952,609.764,12.494,5.073,121.760
26-11-2021 17:00,0.74016,16.8410,611.921,12.384,5.107,122.575
26-11-2021 18:00,0.74016,16.7792,621.917,12.124,5.142,123.416
26-11-2021 19:00,0.74016,18.0523,650.092,12.355,5.449,130.774
26-11-2021 20:00,0.74016,17.4109,652.403,12.157,5.368,128.833
26-11-2021 21:00,0.74016,16.9451,652.373,12.166,5.296,127.112
26-11-2021 22:00,0.74016,17.0415,633.887,11.850,5.236,125.672
26-11-2021 23:00,0.74016,16.4235,616.747,11.662,5.069,121.645
27-11-2021 00:00,0.74016,13.8902,641.929,12.017,4.763,114.302
27-11-2021 01:00,0.74016,13.0378,656.475,11.821,4.672,112.121
27-11-2021 02:00,0.74016,12.3908,653.254,11.646,4.546,109.101
27-11-2021 03:00,0.74016,11.9250,659.629,11.732,4.482,107.563
27-11-2021 04:00,0.74016,11.6079,662.020,11.539,4.433,106.385
27-11-2021 05:00,0.74016,11.8967,644.630,11.213,4.428,106.280
27-11-2021 06:00,0.74016,13.4782,583.085,11.633,4.466,107.192
27-11-2021 07:00,0.74016,14.7388,571.047,11.161,4.624,110.987
27-11-2021 08:00,0.74016,15.8136,577.066,11.276,4.806,115.347
27-11-2021 09:00,0.74016,17.8442,522.023,11.913,4.844,116.263
27-11-2021 10:00,0.74016,15.1416,610.934,12.384,4.828,115.874
27-11-2021 11:00,0.74016,13.2158,679.431,13.280,4.774,114.584
27-11-2021 12:00,0.74016,13.2406,672.895,13.901,4.749,113.983
27-11-2021 13:00,0.74016,13.5351,642.284,14.013,4.687,112.496
27-11-2021 14:00,0.74016,12.9030,660.772,13.234,4.651,111.622
27-11-2021 15:00,0.74016,12.4769,661.886,12.750,4.583,109.988
27-11-2021 16:00,0.74016,13.5477,625.111,12.324,4.637,111.297
27-11-2021 17:00,0.74016,14.8038,611.763,11.731,4.798,115.142
27-11-2021 18:00,0.74016,17.6401,601.980,11.416,5.181,124.346
27-11-2021 19:00,0.74016,18.4766,609.111,11.627,5.338,128.118
27-11-2021 20:00,0.74016,17.3856,631.664,11.704,5.279,126.694
27-11-2021 21:00,0.74016,17.0638,634.456,11.405,5.246,125.913
27-11-2021 22:00,0.74016,17.3811,611.334,11.198,5.196,124.694
27-11-2021 23:00,0.74016,16.4879,624.795,11.378,5.117,122.817
28-11-2021 00:00,0.74016,15.1784,578.452,11.157,4.714,113.146
28-11-2021 01:00,0.74016,14.7697,577.172,11.554,4.651,111.633
28-11-2021 02:00,0.74016,13.7775,590.607,11.506,4.550,109.200
28-11-2021 03:00,0.74016,13.2114,596.794,11.408,4.481,107.543
28-11-2021 04:00,0.74016,12.0724,637.102,11.309,4.433,106.381
28-11-2021 05:00,0.74016,11.2895,664.579,11.216,4.382,105.177
28-11-2021 06:00,0.74016,12.8903,592.985,11.117,4.413,105.910
28-11-2021 07:00,0.74016,13.6916,585.834,11.953,4.513,108.316
28-11-2021 08:00,0.74016,14.4487,588.429,11.861,4.645,111.488
28-11-2021 09:00,0.74016,14.1150,629.352,12.297,4.750,113.998
28-11-2021 10:00,0.74016,15.1764,636.558,12.340,4.951,118.816
28-11-2021 11:00,0.74016,15.0829,640.585,13.428,4.943,118.625
28-11-2021 12:00,0.74016,15.5685,631.710,13.798,4.981,119.547
28-11-2021 13:00,0.74016,15.9756,625.308,13.753,5.019,120.466
28-11-2021 14:00,0.74016,15.0149,630.390,13.878,4.888,117.308
28-11-2021 15:00,0.74016,14.7557,630.433,13.696,4.847,116.337
28-11-2021 16:00,0.74016,14.0844,646.004,13.163,4.802,115.249
28-11-2021 17:00,0.74016,15.2270,611.843,12.505,4.858,116.591
28-11-2021 18:00,0.74016,17.1535,603.402,12.151,5.116,122.781
28-11-2021 19:00,0.74016,17.6898,633.421,12.174,5.327,127.859
28-11-2021 20:00,0.74016,16.9073,647.118,12.018,5.270,126.488
28-11-2021 21:00,0.74016,16.6180,647.381,12.046,5.226,125.432
28-11-2021 22:00,0.74016,15.9070,653.155,12.426,5.135,123.235
28-11-2021 23:00,0.74016,15.0635,649.806,12.190,4.988,119.707
29-11-2021 00:00,0.74016,12.8762,629.131,12.174,4.534,108.805
29-11-2021 01:00,0.74016,12.1193,634.826,12.442,4.423,106.155
29-11-2021 02:00,0.74016,10.9254,658.174,12.509,4.281,102.742
29-11-2021 03:00,0.74016,10.7083,648.021,12.285,4.207,100.965
29-11-2021 04:00,0.74016,11.0516,618.815,12.466,4.172,100.126
29-11-2021 05:00,0.74016,11.2552,608.398,12.615,4.172,100.127
29-11-2021 06:00,0.74016,12.6235,589.660,12.677,4.344,104.252
29-11-2021 07:00,0.74016,12.6107,634.054,12.642,4.507,108.166
29-11-2021 08:00,0.74016,15.2453,563.220,12.491,4.655,111.721
29-11-2021 09:00,0.74016,15.6006,549.010,12.758,4.648,111.542
29-11-2021 10:00,0.74016,15.8114,550.004,12.744,4.682,112.376
29-11-2021 11:00,0.74016,16.4063,563.309,12.960,4.825,115.794
29-11-2021 12:00,0.74627,14.0760,652.866,13.218,4.799,115.186
29-11-2021 13:00,0.74791,13.6374,652.276,13.213,4.724,113.365
29-11-2021 14:00,0.74791,14.3777,607.893,13.290,4.676,112.222
29-11-2021 15:00,0.74791,14.8762,606.243,13.165,4.750,114.007
29-11-2021 16:00,0.74791,14.2887,622.905,12.922,4.724,113.369
29-11-2021 17:00,0.74791,15.4350,595.186,11.769,4.800,115.203
29-11-2021 18:00,0.74791,17.4764,543.127,11.975,4.868,116.840
29-11-2021 19:00,0.74791,18.8246,540.055,12.068,5.034,120.806
29-11-2021 20:00,0.74791,19.8281,527.686,11.989,5.101,122.428
29-11-2021 21:00,0.74791,20.2260,520.227,11.953,5.115,122.765
29-11-2021 22:00,0.74791,18.1209,567.078,11.863,5.058,121.396
29-11-2021 23:00,0.74791,15.1781,624.842,11.373,4.881,117.143
30-11-2021 00:00,0.74791,12.5367,649.453,11.252,4.538,108.922
30-11-2021 01:00,0.74791,11.4449,674.403,11.804,4.418,106.034
30-11-2021 02:00,0.74791,10.5799,659.636,11.033,4.207,100.962
30-11-2021 03:00,0.74791,11.4340,600.850,11.721,4.160,99.851
30-11-2021 04:00,0.74791,12.1673,559.931,12.020,4.138,99.314
30-11-2021 05:00,0.74791,13.3090,524.921,12.079,4.183,100.398
30-11-2021 06:00,0.74791,14.4317,507.529,12.277,4.278,102.666
30-11-2021 07:00,0.74791,17.2405,479.320,12.112,4.525,108.595
30-11-2021 08:00,0.74791,17.0710,539.778,12.139,4.763,114.307
30-11-2021 09:00,0.74791,14.0391,653.261,12.266,4.804,115.292
30-11-2021 10:00,0.74791,13.6948,668.344,12.721,4.798,115.154
30-11-2021 11:00,0.74791,14.5468,655.021,12.758,4.892,117.408
30-11-2021 12:00,0.74652,13.0434,679.085,13.395,4.721,113.306
30-11-2021 13:00,0.74615,13.7815,644.195,13.406,4.721,113.299
30-11-2021 14:00,0.74615,15.0192,616.729,13.357,4.814,115.528
30-11-2021 15:00,0.74615,15.6046,586.335,13.585,4.779,114.698
30-11-2021 16:00,0.74615,14.9158,594.383,13.468,4.710,113.045
30-11-2021 17:00,0.74615,15.8935,576.812,13.206,4.788,114.918
30-11-2021 18:00,0.74615,16.1785,579.724,12.437,4.849,116.367
30-11-2021 19:00,0.74615,17.2103,609.878,12.596,5.124,122.980
30-11-2021 20:00,0.74615,15.4972,650.656,12.466,5.038,120.918
30-11-2021 21:00,0.74615,14.4612,675.685,12.496,4.965,119.151
30-11-2021 22:00,0.74615,15.0562,630.760,11.535,4.895,117.486
30-11-2021 23:00,0.74615,15.2439,600.811,11.821,4.802,115.256
01-12-2021 00:00,0.74615,11.4787,638.782,11.854,4.302,103.255
01-12-2021 01:00,0.74615,10.7702,667.449,11.495,4.272,102.525
01-12-2021 02:00,0.74615,10.2918,661.304,11.137,4.160,99.844
01-12-2021 03:00,0.74615,9.9988,664.430,11.281,4.110,98.630
01-12-2021 04:00,0.74615,9.7530,666.009,11.389,4.064,97.526
01-12-2021 05:00,0.74615,9.3988,686.927,11.794,4.050,97.206
01-12-2021 06:00,0.74615,9.7106,710.069,11.790,4.186,100.473
01-12-2021 07:00,0.74615,10.2160,704.678,11.764,4.276,102.636
01-12-2021 08:00,0.74615,12.1036,647.088,11.465,4.452,106.847
01-12-2021 09:00,0.74615,12.5342,631.085,12.519,4.464,107.138
01-12-2021 10:00,0.74615,10.2892,675.681,13.297,4.188,100.511
01-12-2021 11:00,0.74615,10.4092,629.756,15.221,4.047,97.130
01-12-2021 12:00,0.74195,9.1686,663.833,17.093,3.905,93.715
01-12-2021 13:00,0.74139,9.5600,635.910,17.139,3.900,93.606
01-12-2021 14:00,0.74139,9.6675,632.810,14.698,3.930,94.311
01-12-2021 15:00,0.74139,9.7374,636.024,13.971,3.959,95.007
01-12-2021 16:00,0.74139,9.7226,648.819,13.670,3.998,95.964
01-12-2021 17:00,0.74139,11.5889,607.388,12.922,4.220,101.276
01-12-2021 18:00,0.74139,13.7954,613.777,12.549,4.627,111.048
01-12-2021 19:00,0.74139,14.1224,656.235,12.198,4.851,116.416
01-12-2021 20:00,0.74139,14.3375,649.829,12.149,4.863,116.718
01-12-2021 21:00,0.74139,14.2289,662.989,11.985,4.897,117.526
01-12-2021 22:00,0.74139,14.3166,645.044,11.519,4.847,116.329
01-12-2021 23:00,0.74139,14.5590,616.382,10.979,4.779,114.696
02-12-2021 00:00,0.74139,12.6146,608.970,11.327,4.417,106.015
02-12-2021 01:00,0.74139,12.5453,587.640,11.299,4.331,103.933
02-12-2021 02:00,0.74139,12.0329,585.262,11.438,4.232,101.572
02-12-2021 03:00,0.74139,11.8144,587.311,11.182,4.204,100.894
02-12-2021 04:00,0.74139,11.7811,581.501,11.117,4.177,100.245
02-12-2021 05:00,0.74139,11.6868,589.500,11.251,4.189,100.529
02-12-2021 06:00,0.74139,12.5333,596.972,11.095,4.364,104.726
02-12-2021 07:00,0.74139,14.2863,567.761,11.097,4.535,108.835
02-12-2021 08:00,0.74139,16.0338,562.034,11.502,4.764,114.335
02-12-2021 09:00,0.74139,14.0304,622.653,11.272,4.713,113.121
02-12-2021 10:00,0.74139,14.1683,624.614,11.538,4.743,113.830
02-12-2021 11:00,0.74139,13.7942,649.359,12.349,4.766,114.384
02-12-2021 12:00,0.74139,13.7378,642.298,11.736,4.736,113.667
02-12-2021 13:00,0.74265,13.8044,620.776,12.060,4.659,111.820
02-12-2021 14:00,0.74320,13.5387,641.795,12.331,4.690,112.563
02-12-2021 15:00,0.74320,13.8268,634.997,11.850,4.717,113.204
02-12-2021 16:00,0.74320,14.1411,626.704,11.855,4.738,113.702
02-12-2021 17:00,0.74320,14.7963,615.956,10.848,4.811,115.462
02-12-2021 18:00,0.74320,14.7855,651.832,10.826,4.951,118.812
02-12-2021 19:00,0.74320,16.6028,685.530,10.591,5.381,129.135
02-12-2021 20:00,0.74320,17.0071,653.620,10.055,5.320,127.675
02-12-2021 21:00,0.74320,16.8080,650.349,11.151,5.265,126.359
02-12-2021 22:00,0.74320,16.9267,628.285,10.488,5.197,124.718
02-12-2021 23:00,0.74320,16.2562,607.872,10.651,5.002,120.059
03-12-2021 00:00,0.74320,13.7693,632.377,11.113,4.703,112.871
03-12-2021 01:00,0.74320,12.8858,636.666,9.917,4.578,109.873
03-12-2021 02:00,0.74320,12.5796,609.889,10.586,4.420,106.087
03-12-2021 03:00,0.74320,12.3434,609.026,11.135,4.371,104.910
03-12-2021 04:00,0.74320,12.8386,580.573,11.171,4.349,104.369
03-12-2021 05:00,0.74320,12.6583,591.259,11.374,4.357,104.579
03-12-2021 06:00,0.74320,13.4262,591.055,11.026,4.487,107.678
03-12-2021 07:00,0.74320,14.3615,609.652,10.140,4.719,113.257
03-12-2021 08:00,0.74320,16.5133,599.478,10.117,5.014,120.347
03-12-2021 09:00,0.74320,16.0444,619.804,10.656,5.023,120.556
03-12-2021 10:00,0.74320,14.6371,659.028,11.371,4.950,118.797
03-12-2021 11:00,0.74320,14.9750,638.447,12.269,4.917,118.002
03-12-2021 12:00,0.74218,14.7648,627.380,13.586,4.830,115.925
03-12-2021 13:00,0.74171,13.7525,649.250,13.793,4.747,113.918
03-12-2021 14:00,0.74171,12.6815,659.323,13.019,4.603,110.473
03-12-2021 15:00,0.74171,13.3223,634.906,12.487,4.630,111.110
03-12-2021 16:00,0.74171,14.1324,604.163,11.932,4.652,111.655
03-12-2021 17:00,0.74171,15.2534,594.197,11.381,4.794,115.057
03-12-2021 18:00,0.74171,16.0169,594.014,11.158,4.912,117.891
03-12-2021 19:00,0.74171,17.8258,630.553,11.249,5.336,128.068
03-12-2021 20:00,0.74171,17.1728,641.612,10.700,5.293,127.037
03-12-2021 21:00,0.74171,17.6501,624.332,10.969,5.288,126.918
03-12-2021 22:00,0.74171,17.7199,613.492,10.948,5.251,126.023
03-12-2021 23:00,0.74171,17.0041,607.854,11.017,5.114,122.734
04-12-2021 00:00,0.74171,14.6537,609.502,10.966,4.766,114.379
04-12-2021 01:00,0.74171,13.8575,618.167,11.027,4.670,112.073
04-12-2021 02:00,0.74171,12.5916,640.553,11.485,4.530,108.731
04-12-2021 03:00,0.74171,11.6722,669.572,11.372,4.467,107.204
04-12-2021 04:00,0.74171,11.7191,652.537,11.108,4.419,106.057
04-12-2021 05:00,0.74171,12.5069,610.303,9.702,4.418,106.043
04-12-2021 06:00,0.74171,12.5787,621.155,11.148,4.460,107.040
04-12-2021 07:00,0.74171,12.5886,650.658,11.070,4.571,109.716
04-12-2021 08:00,0.74171,14.2369,618.856,10.382,4.738,113.715
04-12-2021 09:00,0.74171,15.5779,591.913,11.017,4.838,116.105
04-12-2021 10:00,0.74171,15.6686,605.903,11.753,4.902,117.652
04-12-2021 11:00,0.74171,14.8051,646.204,12.336,4.924,118.178
04-12-2021 12:00,0.74171,14.5204,644.440,12.804,4.865,116.759
04-12-2021 13:00,0.74171,15.3831,606.584,13.343,4.849,116.367
04-12-2021 14:00,0.74171,14.6098,617.406,13.048,4.772,114.520
04-12-2021 15:00,0.74171,13.8246,635.387,12.487,4.718,113.232
04-12-2021 16:00,0.74171,14.3226,619.000,11.793,4.742,113.814
04-12-2021 17:00,0.74171,16.7687,578.247,11.109,4.952,118.839
04-12-2021 18:00,0.74171,17.9674,583.435,11.252,5.146,123.500
04-12-2021 19:00,0.74171,18.6928,622.616,11.354,5.425,130.190
04-12-2021 20:00,0.74171,16.9649,650.740,11.297,5.294,127.060
04-12-2021 21:00,0.74171,17.6656,615.249,10.268,5.257,126.161
04-12-2021 22:00,0.74171,18.5301,572.797,10.437,5.186,124.458
04-12-2021 23:00,0.74171,17.4850,589.140,11.219,5.105,122.531
05-12-2021 00:00,0.74171,14.2268,627.922,11.256,4.759,114.222
05-12-2021 01:00,0.74171,13.2565,636.615,10.768,4.640,111.367
05-12-2021 02:00,0.74171,12.8711,621.191,10.936,4.515,108.350
05-12-2021 03:00,0.74171,12.5445,617.183,10.830,4.444,106.651
05-12-2021 04:00,0.74171,12.5114,610.173,10.621,4.414,105.928
05-12-2021 05:00,0.74171,12.3395,614.534,10.756,4.399,105.567
05-12-2021 06:00,0.74171,12.9436,595.805,10.372,4.435,106.444
05-12-2021 07:00,0.74171,13.0787,608.052,10.932,4.501,108.023
05-12-2021 08:00,0.74171,14.3503,600.219,10.577,4.681,112.334
05-12-2021 09:00,0.74171,14.9962,617.965,10.885,4.855,116.530
05-12-2021 10:00,0.74171,15.5989,622.401,11.469,4.963,119.118
05-12-2021 11:00,0.74171,14.5781,693.591,12.607,5.063,121.500
05-12-2021 12:00,0.74171,14.7434,671.001,12.947,5.002,120.037
05-12-2021 13:00,0.74171,14.9425,652.959,13.033,4.967,119.205
05-12-2021 14:00,0.74171,14.4278,671.049,12.560,4.955,118.908
05-12-2021 15:00,0.74171,13.5937,697.939,12.355,4.911,117.871
05-12-2021 16:00,0.74171,14.8882,643.895,11.688,4.931,118.345
05-12-2021 17:00,0.74171,18.6426,547.128,11.488,5.054,121.291
05-12-2021 18:00,0.74171,18.3821,577.625,11.919,5.159,123.814
05-12-2021 19:00,0.74171,17.8061,663.635,11.665,5.470,131.282
05-12-2021 20:00,0.74171,16.5976,672.882,11.288,5.329,127.899
05-12-2021 21:00,0.74171,16.3174,663.606,11.066,5.249,125.975
05-12-2021 22:00,0.74171,18.1415,578.427,10.909,5.148,123.553
05-12-2021 23:00,0.74171,16.8507,570.767,11.571,4.921,118.111
06-12-2021 00:00,0.74171,14.4445,579.790,11.642,4.607,110.558
06-12-2021 01:00,0.74171,13.4912,586.683,11.526,4.482,107.565
06-12-2021 02:00,0.74171,12.4257,584.383,11.537,4.295,103.082
06-12-2021 03:00,0.74171,12.8211,551.003,11.210,4.235,101.631
06-12-2021 04:00,0.74171,13.2872,530.317,11.286,4.226,101.416
06-12-2021 05:00,0.74171,13.1530,536.092,11.160,4.229,101.499
06-12-2021 06:00,0.74171,13.9347,548.040,11.318,4.399,105.575
06-12-2021 07:00,0.74171,15.3177,557.274,11.472,4.644,111.458
06-12-2021 08:00,0.74171,17.7334,512.048,11.382,4.776,114.631
06-12-2021 09:00,0.74171,18.6952,485.619,11.616,4.770,114.487
06-12-2021 10:00,0.74171,14.9125,600.978,12.244,4.738,113.712
06-12-2021 11:00,0.74171,11.9781,718.980,13.019,4.678,112.273
06-12-2021 12:00,0.73049,12.1113,676.306,13.897,4.585,110.051
06-12-2021 13:00,0.72764,13.5551,634.604,13.497,4.704,112.897
06-12-2021 14:00,0.72764,12.8257,678.173,13.131,4.737,113.695
06-12-2021 15:00,0.72764,12.3445,684.035,13.054,4.670,112.092
06-12-2021 16:00,0.72764,13.8075,618.681,12.726,4.692,112.606
06-12-2021 17:00,0.72764,14.7348,604.414,11.749,4.796,115.115
06-12-2021 18:00,0.72764,14.5651,617.056,11.308,4.824,115.779
06-12-2021 19:00,0.72764,16.0586,645.099,11.384,5.176,124.224
06-12-2021 20:00,0.72764,15.3897,666.170,10.967,5.159,123.819
06-12-2021 21:00,0.72764,15.5558,666.404,10.689,5.190,124.565
06-12-2021 22:00,0.72764,16.0433,627.069,9.636,5.116,122.794
06-12-2021 23:00,0.72764,15.3864,628.481,10.754,5.007,120.163
07-12-2021 00:00,0.72764,11.9945,650.182,10.336,4.506,108.140
07-12-2021 01:00,0.72764,11.8702,633.342,10.562,4.425,106.204
07-12-2021 02:00,0.72764,10.9196,657.413,10.983,4.324,103.783
07-12-2021 03:00,0.72764,11.0063,634.728,9.753,4.274,102.565
07-12-2021 04:00,0.72764,10.8254,645.565,10.788,4.268,102.423
07-12-2021 05:00,0.72764,10.4782,664.374,10.582,4.264,102.326
07-12-2021 06:00,0.72764,11.3991,651.332,9.820,4.404,105.708
07-12-2021 07:00,0.72764,12.5562,638.637,10.201,4.571,109.713
07-12-2021 08:00,0.72764,13.9262,632.765,11.196,4.781,114.740
07-12-2021 09:00,0.72764,14.3473,632.589,11.086,4.852,116.450
07-12-2021 10:00,0.72764,12.4779,655.001,11.859,4.601,110.430
07-12-2021 11:00,0.72764,11.8186,673.154,12.604,4.539,108.933
07-12-2021 12:00,0.72814,12.4701,656.365,13.152,4.595,110.282
07-12-2021 13:00,0.72828,12.3964,646.712,13.903,4.540,108.970
07-12-2021 14:00,0.72828,12.6052,641.850,13.500,4.563,109.519
07-12-2021 15:00,0.72828,13.7896,598.498,13.197,4.604,110.503
07-12-2021 16:00,0.72828,13.4085,624.764,12.673,4.647,111.535
07-12-2021 17:00,0.72828,13.6282,632.462,12.270,4.718,113.228
07-12-2021 18:00,0.72828,14.0850,664.659,12.014,4.920,118.069
07-12-2021 19:00,0.72828,14.4663,662.109,11.468,4.982,119.565
07-12-2021 20:00,0.72828,15.4609,635.430,11.337,5.040,120.967
07-12-2021 21:00,0.72828,15.0499,634.219,11.304,4.970,119.286
07-12-2021 22:00,0.72828,14.3121,640.392,11.516,4.871,116.899
07-12-2021 23:00,0.72828,13.0759,657.892,11.726,4.721,113.313
08-12-2021 00:00,0.72828,11.1477,672.300,11.749,4.408,105.790
08-12-2021 01:00,0.72828,10.6241,676.138,11.726,4.321,103.695
08-12-2021 02:00,0.72828,10.2473,661.490,10.542,4.203,100.868
08-12-2021 03:00,0.72828,10.9942,611.545,10.667,4.182,100.379
08-12-2021 04:00,0.72828,10.1975,642.976,11.220,4.129,99.108
08-12-2021 05:00,0.72828,9.9849,651.936,11.366,4.115,98.766
08-12-2021 06:00,0.72828,10.8342,644.587,11.155,4.260,102.247
08-12-2021 07:00,0.72828,12.2221,626.901,11.331,4.458,106.987
08-12-2021 08:00,0.72828,12.1492,659.633,11.381,4.561,109.465
08-12-2021 09:00,0.72828,12.5784,641.959,11.077,4.578,109.884
08-12-2021 10:00,0.72828,12.0617,676.648,12.003,4.600,110.397
08-12-2021 11:00,0.72828,12.5750,642.703,12.489,4.568,109.642
08-12-2021 12:00,0.73185,11.7664,675.473,14.021,4.513,108.308
08-12-2021 13:00,0.73360,11.3295,694.289,14.376,4.484,107.618
08-12-2021 14:00,0.73360,11.3008,679.293,14.044,4.431,106.341
08-12-2021 15:00,0.73360,11.4949,654.720,13.305,4.391,105.384
